provider,service,sku,usage_qty,unit,cost_usd,tags,usage_date
aws,compute,Standard_D8s_v5,3525.48,hours,16239.75,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-04-01
aws,compute,c5.large,515.28,hours,13136.03,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-04-01
aws,compute,n2-standard-8,2705.23,hours,19391.61,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-04-01
aws,storage,gp3,281.98,GB,7534.76,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-04-01
aws,storage,BlobHot,1006.38,GB,7753.87,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-04-01
aws,storage,gp3,1548.68,GB,11469.51,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-04-01
aws,storage,gp3,1861.39,GB,11309.36,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-04-01
aws,storage,BlobHot,1138.95,GB,10181.04,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-04-01
aws,storage,gp3,3344.02,GB,15574.79,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-04-01
aws,storage,Standard,2098.97,GB,12849.36,"{""app"":""website"",""bu"":""marketing""}",2025-04-01
aws,storage,Standard,2860.39,GB,12662.48,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-04-01
aws,storage,gp3,4745.82,GB,9167.52,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-04-01
aws,storage,Standard,2182.61,GB,17464.83,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-04-01
aws,storage,Standard,4571.73,GB,8166.44,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-04-01
aws,storage,Standard,2296.2,GB,16227.36,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-04-01
aws,storage,Standard,2943.79,GB,15076.99,"{""bu"":""commerce"",""env"":""prod""}",2025-04-01
aws,storage,BlobHot,1328.04,GB,14041.56,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-04-01
aws,storage,gp3,3095.04,GB,14301.69,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-04-01
aws,db,cloudsql,2381.34,unit,22676.58,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-04-01
aws,db,sql,1408.93,unit,27641.97,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-04-01
aws,db,sql,4871.35,unit,26562.04,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-04-01
aws,db,rds,947.8,unit,21403.29,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-04-01
aws,db,rds,2581.2,unit,20236.31,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-04-01
aws,db,cloudsql,154.45,unit,20988.6,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-04-01
aws,db,sql,3526.12,unit,22796.65,"{""app"":""website"",""bu"":""marketing""}",2025-04-01
aws,db,sql,2449.05,unit,26628.66,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-04-01
aws,network,lb,146.98,unit,8150.4,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-04-01
aws,network,egress,1041.59,unit,14285.6,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-04-01
aws,network,egress,54.4,unit,16934.9,"{""bu"":""r&d"",""env"":""prod""}",2025-04-01
aws,network,egress,4835.45,unit,14195.43,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-04-01
aws,network,data-egress,2338.82,unit,14546.62,"{""bu"":""r&d"",""env"":""dev""}",2025-04-01
aws,network,egress,3240.24,unit,13852.04,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-04-01
aws,network,lb,3206.57,unit,16425.04,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-04-01
aws,network,data-egress,4499.44,unit,15853.63,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-04-01
aws,network,egress,137.02,unit,12713.78,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-04-01
azure,compute,Standard_D8s_v5,3635.48,hours,16560.8,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-04-01
azure,compute,n2-standard-8,1507.97,hours,15668.75,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-04-01
azure,compute,n2-standard-8,1300.67,hours,26540.92,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-04-01
azure,compute,c5.large,3723.61,hours,18003.74,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-04-01
azure,compute,c5.large,2357.98,hours,27529.59,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-04-01
azure,compute,c5.large,4338.81,hours,19274.02,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-04-01
azure,compute,c5.large,4961.82,hours,18609.8,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-04-01
azure,compute,c5.large,3896.92,hours,21077.85,"{""bu"":""r&d"",""env"":""prod""}",2025-04-01
azure,compute,c5.large,3808.35,hours,15645.23,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-04-01
azure,compute,c5.large,3076.25,hours,23562.86,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-04-01
azure,compute,c5.large,2673.58,hours,25217.83,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-04-01
azure,storage,Standard,3670.68,GB,5318.6,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-04-01
azure,storage,Standard,1537.51,GB,4441.6,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-04-01
azure,storage,Standard,2985.89,GB,5926.42,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-04-01
azure,storage,BlobHot,3753.08,GB,4984.2,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-04-01
azure,storage,gp3,1063.84,GB,4205.31,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-04-01
azure,storage,gp3,1882.21,GB,7574.33,"{""app"":""researchsim"",""bu"":""r&d""}",2025-04-01
azure,storage,gp3,3451.85,GB,6356.48,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-04-01
azure,storage,gp3,1035.42,GB,7821.77,"{""bu"":""commerce"",""env"":""dev""}",2025-04-01
azure,db,sql,4154.96,unit,14068.43,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-04-01
azure,db,sql,1001.25,unit,15629.03,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-04-01
azure,db,rds,206.63,unit,20509.96,"{""app"":""orders"",""bu"":""commerce""}",2025-04-01
azure,db,rds,4177.81,unit,23351.36,"{""app"":""orders"",""bu"":""commerce""}",2025-04-01
azure,db,sql,3225.24,unit,19858.24,"{""app"":""website"",""bu"":""marketing""}",2025-04-01
azure,db,sql,1807.47,unit,23478.81,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-04-01
azure,db,rds,58.26,unit,14619.38,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-04-01
azure,db,cloudsql,1348.86,unit,24405.3,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-04-01
azure,db,sql,1366.45,unit,18689.28,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-04-01
azure,db,rds,671.23,unit,24295.76,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-04-01
azure,network,data-egress,3060.5,unit,20435.03,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-04-01
azure,network,egress,4867.49,unit,11768.66,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-04-01
azure,network,data-egress,1315.45,unit,14221.98,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-04-01
azure,network,lb,2600.31,unit,19219.99,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-04-01
azure,network,lb,1735.29,unit,19060.34,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-04-01
azure,network,egress,282.28,unit,18620.73,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-04-01
azure,network,data-egress,3759.64,unit,14307.45,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-04-01
azure,network,egress,1899.4,unit,20942.03,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-04-01
azure,network,data-egress,4284.38,unit,15997.06,"{""bu"":""commerce"",""env"":""dev""}",2025-04-01
azure,network,data-egress,2790.08,unit,10024.92,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-04-01
azure,network,egress,3360.66,unit,22722.75,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-04-01
azure,network,lb,2805.15,unit,18304.8,"{""app"":""website"",""bu"":""marketing""}",2025-04-01
azure,network,data-egress,1713.37,unit,21112.83,"{""app"":""website"",""env"":""dev""}",2025-04-01
azure,network,data-egress,4110.97,unit,19945.21,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-04-01
azure,network,data-egress,4651.78,unit,15273.13,"{""app"":""website"",""env"":""prod""}",2025-04-01
gcp,compute,Standard_D8s_v5,2292.37,hours,33531.31,"{""app"":""researchsim"",""bu"":""r&d""}",2025-04-01
gcp,compute,n2-standard-8,4677.19,hours,39777.83,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-04-01
gcp,compute,c5.large,526.73,hours,35238.92,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-04-01
gcp,compute,n2-standard-8,4580.39,hours,37864.03,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-04-01
gcp,compute,Standard_D8s_v5,4025.94,hours,22236.6,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-04-01
gcp,compute,Standard_D8s_v5,3562.25,hours,42198.72,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-04-01
gcp,compute,Standard_D8s_v5,3436.19,hours,41840.2,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-04-01
gcp,compute,Standard_D8s_v5,3554.66,hours,37823.98,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-04-01
gcp,compute,n2-standard-8,2093.21,hours,37500.86,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-04-01
gcp,storage,gp3,1910.54,GB,3797.08,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-04-01
gcp,storage,BlobHot,3420.12,GB,4238.52,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-04-01
gcp,storage,BlobHot,4071.99,GB,4030.72,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-04-01
gcp,storage,gp3,2559.5,GB,7313.79,"{""bu"":""r&d"",""env"":""dev""}",2025-04-01
gcp,storage,BlobHot,4783.94,GB,8160.09,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-04-01
gcp,storage,Standard,4345.56,GB,7614.56,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-04-01
gcp,storage,Standard,1845.03,GB,6328.2,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-04-01
gcp,storage,BlobHot,2249.59,GB,8196.17,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-04-01
gcp,storage,gp3,1892.22,GB,5572.26,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-04-01
gcp,db,sql,3551.35,unit,6333.86,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-04-01
gcp,db,cloudsql,3081.89,unit,9883.58,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-04-01
gcp,db,cloudsql,1107.61,unit,6537.32,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-04-01
gcp,db,rds,1753.52,unit,11434.18,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-04-01
gcp,db,cloudsql,2657.19,unit,12226.85,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-04-01
gcp,db,rds,4523.44,unit,9546.25,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-04-01
gcp,db,sql,1913.05,unit,10823.83,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-04-01
gcp,db,rds,4557.57,unit,11005.15,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-04-01
gcp,db,cloudsql,970.64,unit,8847.58,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-04-01
gcp,db,cloudsql,46.58,unit,5708.51,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-04-01
gcp,db,rds,1035.84,unit,11051.63,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-04-01
gcp,db,cloudsql,3433.36,unit,5416.46,"{""app"":""researchsim"",""env"":""dev""}",2025-04-01
gcp,db,cloudsql,361.51,unit,11001.73,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-04-01
gcp,network,lb,3369.76,unit,20333.31,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-04-01
gcp,network,egress,4242.77,unit,17530.05,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-04-01
gcp,network,egress,441.66,unit,23980.16,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-04-01
gcp,network,lb,790.05,unit,15348.73,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-04-01
gcp,network,lb,4801.07,unit,14149.3,"{""app"":""researchsim"",""bu"":""r&d""}",2025-04-01
gcp,network,data-egress,218.45,unit,20932.85,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-04-01
gcp,network,egress,1725.82,unit,18399.74,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-04-01
gcp,network,lb,979.69,unit,14739.32,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-04-01
aws,compute,n2-standard-8,2752.83,hours,16571.53,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-05-01
aws,compute,Standard_D8s_v5,4758.18,hours,17630.26,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-05-01
aws,compute,c5.large,1595.75,hours,19119.3,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-05-01
aws,compute,n2-standard-8,1828.82,hours,16980.47,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-05-01
aws,compute,c5.large,3563.87,hours,22147.95,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-05-01
aws,compute,Standard_D8s_v5,2319.61,hours,17655.79,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-05-01
aws,compute,n2-standard-8,419.05,hours,16411.71,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-05-01
aws,compute,c5.large,3639.85,hours,26149.17,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-05-01
aws,compute,n2-standard-8,1071.68,hours,12526.85,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-05-01
aws,compute,Standard_D8s_v5,1124.3,hours,24238.9,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-05-01
aws,compute,c5.large,1989.96,hours,19939.73,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-05-01
aws,compute,n2-standard-8,3423.97,hours,24001.01,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-05-01
aws,compute,n2-standard-8,3300.47,hours,27353.52,"{""app"":""researchsim"",""env"":""dev""}",2025-05-01
aws,compute,c5.large,1329.14,hours,15669.68,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-05-01
aws,compute,Standard_D8s_v5,2353.67,hours,19182.95,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-05-01
aws,storage,Standard,4149.94,GB,17903.83,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-05-01
aws,storage,Standard,3270.15,GB,17910.57,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-05-01
aws,storage,Standard,2035.15,GB,17704.61,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-05-01
aws,storage,gp3,2514.17,GB,10042.41,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-05-01
aws,storage,gp3,759.7,GB,10250.15,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-05-01
aws,storage,BlobHot,3604.08,GB,13912.08,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-05-01
aws,storage,BlobHot,122.01,GB,8959.92,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-05-01
aws,storage,Standard,742.86,GB,10351.64,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-05-01
aws,storage,gp3,4393.76,GB,16696.24,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-05-01
aws,storage,BlobHot,4337.84,GB,10399.37,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-05-01
aws,storage,gp3,3119.83,GB,14242.94,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-05-01
aws,storage,gp3,1156.77,GB,12826.98,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-05-01
aws,storage,Standard,3425.0,GB,17809.41,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-05-01
aws,storage,Standard,204.79,GB,17327.65,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-05-01
aws,storage,Standard,2701.04,GB,8486.09,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-05-01
aws,storage,gp3,3491.24,GB,13318.32,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-05-01
aws,db,sql,678.08,unit,30211.1,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-05-01
aws,db,sql,1296.45,unit,18598.97,"{""app"":""researchsim"",""env"":""prod""}",2025-05-01
aws,db,cloudsql,1035.04,unit,38265.13,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-05-01
aws,db,cloudsql,1275.63,unit,39513.07,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-05-01
aws,db,sql,3777.31,unit,28637.61,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-05-01
aws,db,sql,1276.35,unit,26013.83,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-05-01
aws,db,cloudsql,604.24,unit,24121.07,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-05-01
aws,db,sql,4006.26,unit,33581.06,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-05-01
aws,db,rds,4023.8,unit,38732.11,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-05-01
aws,network,egress,1927.79,unit,24752.1,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-05-01
aws,network,data-egress,3205.05,unit,16967.68,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-05-01
aws,network,egress,2583.91,unit,14009.31,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-05-01
aws,network,data-egress,443.35,unit,14641.02,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-05-01
aws,network,data-egress,2593.54,unit,21219.73,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-05-01
aws,network,egress,4575.89,unit,15670.78,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-05-01
aws,network,lb,2878.78,unit,14429.39,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-05-01
aws,network,lb,4735.61,unit,22161.85,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-05-01
azure,compute,Standard_D8s_v5,4806.58,hours,16773.73,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-05-01
azure,compute,Standard_D8s_v5,3171.97,hours,24202.13,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-05-01
azure,compute,Standard_D8s_v5,2587.36,hours,10541.76,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-05-01
azure,compute,n2-standard-8,4107.16,hours,11461.8,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-05-01
azure,compute,n2-standard-8,1352.69,hours,23548.86,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-05-01
azure,compute,n2-standard-8,1217.86,hours,14089.55,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-05-01
azure,compute,Standard_D8s_v5,788.42,hours,11887.24,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-05-01
azure,compute,n2-standard-8,4790.39,hours,22173.66,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-05-01
azure,compute,n2-standard-8,4345.16,hours,17217.16,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-05-01
azure,compute,c5.large,280.2,hours,21497.35,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-05-01
azure,compute,n2-standard-8,3881.76,hours,16750.8,"{""app"":""orders"",""bu"":""commerce""}",2025-05-01
azure,storage,BlobHot,1814.4,GB,20754.36,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-05-01
azure,storage,Standard,1722.05,GB,12025.24,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-05-01
azure,storage,BlobHot,4273.09,GB,13257.69,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-05-01
azure,storage,gp3,3606.87,GB,20010.71,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-05-01
azure,storage,Standard,756.24,GB,20031.06,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-05-01
azure,storage,Standard,2589.86,GB,18935.2,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-05-01
azure,storage,gp3,1998.03,GB,18548.69,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-05-01
azure,storage,Standard,490.55,GB,19244.65,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-05-01
azure,storage,BlobHot,1727.26,GB,14959.04,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-05-01
azure,db,sql,1632.2,unit,15512.67,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-05-01
azure,db,sql,2324.12,unit,21003.58,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-05-01
azure,db,sql,4246.01,unit,10108.53,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-05-01
azure,db,sql,3555.06,unit,16681.14,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-05-01
azure,db,sql,3742.0,unit,15641.79,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-05-01
azure,db,rds,3641.58,unit,17378.19,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-05-01
azure,db,rds,328.32,unit,20044.8,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-05-01
azure,db,rds,528.6,unit,16837.65,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-05-01
azure,db,sql,2221.37,unit,10786.27,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-05-01
azure,db,sql,4322.56,unit,14980.37,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-05-01
azure,db,cloudsql,2701.04,unit,16502.01,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-05-01
azure,db,sql,4545.53,unit,15158.31,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-05-01
azure,network,data-egress,10.46,unit,11996.21,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-05-01
azure,network,egress,4611.22,unit,13004.55,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-05-01
azure,network,lb,2989.05,unit,11853.58,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-05-01
azure,network,lb,1979.81,unit,6998.8,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-05-01
azure,network,data-egress,2116.97,unit,7583.46,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-05-01
azure,network,lb,2070.39,unit,12288.21,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-05-01
azure,network,egress,2269.31,unit,11115.63,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-05-01
azure,network,egress,120.43,unit,13199.01,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-05-01
azure,network,data-egress,1171.72,unit,6902.35,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-05-01
azure,network,lb,4989.84,unit,9301.01,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-05-01
azure,network,data-egress,289.63,unit,11691.77,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-05-01
azure,network,lb,4088.08,unit,12094.86,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-05-01
gcp,compute,c5.large,2309.56,hours,17003.3,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-05-01
gcp,compute,Standard_D8s_v5,4681.71,hours,10157.42,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-05-01
gcp,compute,c5.large,1274.03,hours,15522.34,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-05-01
gcp,compute,c5.large,4866.64,hours,11022.17,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-05-01
gcp,compute,n2-standard-8,607.05,hours,17206.17,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-05-01
gcp,compute,n2-standard-8,2985.1,hours,12536.18,"{""bu"":""commerce"",""env"":""prod""}",2025-05-01
gcp,compute,n2-standard-8,309.66,hours,12358.64,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-05-01
gcp,compute,n2-standard-8,3944.92,hours,16843.45,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-05-01
gcp,storage,gp3,2431.66,GB,18295.4,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-05-01
gcp,storage,BlobHot,1625.17,GB,18771.38,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-05-01
gcp,storage,BlobHot,4098.9,GB,19899.32,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-05-01
gcp,storage,Standard,935.82,GB,11843.4,"{""bu"":""marketing"",""env"":""prod""}",2025-05-01
gcp,storage,gp3,2625.11,GB,19220.56,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-05-01
gcp,storage,Standard,1616.9,GB,13037.98,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-05-01
gcp,storage,gp3,4368.73,GB,14668.35,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-05-01
